id,timestamp,feeTier,poolId,token0,token1,tickLower,tickUpper
"0x2bda244254160c83e91732249b487635603b2520ba3ec18fedf0a953d28c8d1e","1731281927","3000","0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801","UNI","WETH","-58560","-58500"
"0x1ed3646beb007c35abd02c0161a90105a61863cffc99cd171923c687af0c6c4c","1731282071","3000","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","WBTC","USDC","63960","66300"
"0x2ab336489fb3debae7338162495192254cda3734a0f7bd5586fd1678ebf8f927","1731282083","10000","0x4765aa201b3c457742e93a329a9719e1d129acd4","SWELL","WETH","-111800","-107800"
"0x53298db6e3fac587a505630707efe281dd0ca081f3fd5c78de267c243be1c247","1731282359","500","0x11b815efb8f581194ae79006d24e0d814b7697f6","WETH","USDT","-195670","-195660"
"0x0b341d398849a76491c6b2cf5997b259dab9843ca2d114bada8da920f57eea8a","1731282671","100","0xbe80225f09645f172b079394312220637c440a63","ezETH","WETH","244","270"
"0x0b341d398849a76491c6b2cf5997b259dab9843ca2d114bada8da920f57eea8a","1731282671","100","0xbe80225f09645f172b079394312220637c440a63","ezETH","WETH","244","270"
"0x30f037d78ec1b31d471f508c0cb5d76b591845a74c94999f4ff8d44a89895b5e","1731282683","3000","0xfe0df74636bc25c7f2400f22fe7dae32d39443d2","RBN","USDC","-286080","-286020"
"0x5bdd524a4e4f85c385a576bf80fd19e30a0e722d89993348c27e53f2972e6cd7","1731282635","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-201000","-194800"
"0x1d1f52af426efe0bf7ec03d97a77e176316db5e94f467cbb6a6feab776782215","1731282959","100","0x553e9c493678d8606d6a5ba284643db2110df823","rETH","WETH","1051","1052"
"0x244968de858979ce1c84c79fe15d4280fc24cd5ca0e663fd7b66c3a2bd60b501","1731282911","3000","0xc3db44adc1fcdfd5671f555236eae49f4a8eea18","ENA","WETH","-86580","-86520"
"0x3ad0d007b223c930c70105b0371c90ccf2f5c04a9665c14f310afe69a86113c5","1731283007","10000","0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54","DRAGONX","HYDRA","-887200","887200"
"0x3ad0d007b223c930c70105b0371c90ccf2f5c04a9665c14f310afe69a86113c5","1731283007","10000","0x25215d9ba4403b3da77ce50606b54577a71b7895","DRAGONX","TITANX","-887200","887200"
"0x5e80442280e598f99aee2e44d4ef860f45e9f9ef307e2e3c1ad4f659c82c93b4","1731283055","100","0xe0554a476a092703abdb3ef35c80e0d76d32939f","USDC","WETH","195433","195434"
"0x2dcf77ad0b49787b132630867bffaa537789a8c2e5d721d13945fe6478e04504","1731283247","3000","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","WETH","USDT","-198240","-194820"
"0x2dcf77ad0b49787b132630867bffaa537789a8c2e5d721d13945fe6478e04504","1731283247","3000","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","WETH","USDT","-198240","-194820"
"0x31618e3fa599b7c39e6ba4d5f86ca841487f2f3ca7366875bd9cd0a7702069a9","1731283607","10000","0x15a1902069499fa225ca9bb3b5fdedf7d331e939","VOLT","LOTUS","-16000","7200"
"0x3fba2af2c0fa7b5611b158430ab505f2784eeca1b5ad0a27464e96567b2b815e","1731283739","500","0x66dd1acc5da42502ddd469277aed509d1de22b69","WETH","cbBTC","-262360","-262320"
"0x17857c32f2efefaa06f6e7ba695489676cc45ed45807198272fc575ec718a753","1731283895","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","193380","196260"
"0x52c90bd6c95fc81e99d1161b93f2e577c9b01138465fe2d7a461b7d6356bc63f","1731283823","3000","0xfa45c879fd120d6cc493113ae212a853531f3d91","WETH","NEIRO","-105900","-99600"
"0x14b7953d05c53f0241acfa8ba07481e2316c6ef5a5cf187f37bac9fe76ed1294","1731284123","10000","0x2fdcc357552cdccf35dcbe344e998f4e47a4266b","WETH","DumGai","-887200","887200"
"0x2ed32e046b8a1848a572e6716f47dbb970d0f0d971b6e8833cfecf79f350c7ef","1731284171","500","0x9a772018fbd77fcd2d25657e5c547baff3fd7d16","WBTC","USDC","66900","66910"
"0x5cd1e90caabb8a9ba92fd80fac6de241cbdbea39cb5c3f9eeb39a8dec18c4556","1731284723","100","0x435664008f38b0650fbc1c9fc971d0a3bc2f1e47","USDe","USDT","-276325","-276323"
"0x003d997001edf7acdac9aafabaf4561c3e4c9342fcc8aa9e8569a67e9f418002","1731285023","3000","0xfa45c879fd120d6cc493113ae212a853531f3d91","WETH","NEIRO","-105900","-99600"
"0x003d997001edf7acdac9aafabaf4561c3e4c9342fcc8aa9e8569a67e9f418002","1731285023","3000","0xfa45c879fd120d6cc493113ae212a853531f3d91","WETH","NEIRO","-105900","-99600"
"0x1de8427417e354b99c0bd696e59dbba1a638472083e83f3f99b09d5ac59b8362","1731285227","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","129600","135000"
"0x42281e010b323d506723c0242e795cca1b5a5a4ef715587e03f33f95abd8557b","1731285431","10000","0x4d5777361d724af6460883399eb8f48e5b83424a","WETH","SBR","-129600","-123400"
"0x48923df905037c877a9e970ea79af96db8542b9e312b899b28bdedb85d265176","1731285323","10000","0x05391bd57d8c6fb30d9c39f6618f2207893922dc","WETH","GME","-35800","-35600"
"0x4ce4d7ff217afe060f588ad867ddc4c562076a14f5a4a0fd4bcc0d42e4318abf","1731285575","3000","0xcbcdf9626bc03e24f779434178a73a0b4bad62ed","WBTC","WETH","235620","265320"
"0x20aebe4b72992ec41e042f008a45adbd85de0f0646a013ac9b500d8aa7f011b1","1731286175","3000","0x59c38b6775ded821f010dbd30ecabdcf84e04756","UNI","AAVE","-30960","-27840"
"0x458f82d1515fa9ec2b270d489fb2512b50ee3f9d0d97071fa71fa99b7a01a2be","1731286067","10000","0xb003df4b243f938132e8cadbeb237abc5a889fb4","WETH","EUL","63600","64400"
"0x458f82d1515fa9ec2b270d489fb2512b50ee3f9d0d97071fa71fa99b7a01a2be","1731286067","10000","0xb003df4b243f938132e8cadbeb237abc5a889fb4","WETH","EUL","64400","65200"
"0x61ca7f0a7f15634211d06acad5c38aed061f521503e703655ba4c1c9d72741e5","1731285995","10000","0x9f41a3ac0c16a9feb5400751a34c609211839cfa","MPL","WETH","-53000","-41000"
"0x1c814ced13a34342a66f6e615537b794cb777c8028a96f8daf63ba5d9516d94c","1731286595","3000","0xfa45c879fd120d6cc493113ae212a853531f3d91","WETH","NEIRO","-106920","-102360"
"0x3c27a1aa6a2eef55e416f1023a1c622a822f5dc15c2974a68eb7ca3e84ee7388","1731286763","10000","0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f","DRAGONX","VYPER","-887200","887200"
"0x3c4352b05ce5bef0a441531a53be12d00e8631fc7a800f5c3a932d3028716b31","1731286619","10000","0xdd949d1fe117744a38319c7b7dcc045d630bcc8d","WETH","BERRY","92000","105800"
"0x49c6fd71767c8a904f1fceb62eee43aa838f381e1d705a5cbec483154979494f","1731286787","10000","0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b","WETH","TITANX","-887200","887200"
"0x49c6fd71767c8a904f1fceb62eee43aa838f381e1d705a5cbec483154979494f","1731286787","10000","0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2","VOLT","TITANX","-887200","887200"
"0x32b4e70483b539019ab6c9983189de3232767c9146040cfa619f5079b0912067","1731287111","10000","0x1864dc94d836256dc3ffe5f7ca9ab0a48e444392","WETH","GMD","0","193000"
"0x4db848b1b13022ab8613a88ac2b6c95d06404eee50455c72eafdf14b8f24d532","1731287159","10000","0x381fe4eb128db1621647ca00965da3f9e09f4fac","ELON","WETH","-234600","-234400"
"0x02c19c02c06f8af439843256192411106965cc8061f89dce41c26ddf1e53a5c2","1731287639","10000","0x99f60479da6a49d55eba34893958cdaacc710ee9","X28","TITANX","-1000","1000"
"0x131d74d36383f02ea9bf7c5d3e6edccb30f550daaff8740fb6b592e6de205111","1731287663","3000","0x9db9e0e53058c89e5b94e29621a205198648425b","WBTC","USDT","66000","66900"
"0x134be6c49ac8bd89b887ab30da07ccd119a079bcfd6d7022e8c665619ea444da","1731287507","10000","0x66bea722346efc72a5a2fc3d35abd7915547fea0","DRAGONX","WETH","-192600","-192000"
"0x15aab665fdc4189689490744ce66f7f3d8ad16af4abe98bc692868b893b188e4","1731287519","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","193380","197880"
"0x25d1b897f4fa399312bdae4f5dc5ed3bf30abc13b2b09c5821bbc5a046196850","1731287471","3000","0x2d6fcfde9709343c4c7a78d91077473d6b604653","STFX","WETH","-107460","-107220"
"0x3e1ed479f80cf442bb848c5946c5f2cb560cf83a592b7488f892756280dc83fe","1731287483","10000","0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b","WETH","TITANX","219400","220600"
"0x0131bca7d06fb64747fadc6de251aa644e5b0521f85d81f0196f90281cf78978","1731287711","10000","0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2","VOLT","TITANX","-887200","887200"
"0x0131bca7d06fb64747fadc6de251aa644e5b0521f85d81f0196f90281cf78978","1731287711","10000","0x15a1902069499fa225ca9bb3b5fdedf7d331e939","VOLT","LOTUS","-887200","887200"
"0x5272130026641f9a507b38b9aa2e87f20b0eb2e628804ba3adb1329572874524","1731287903","10000","0x7f808fd904ffa3eb6a6f259e6965fb1466a05372","DXN","WETH","-84000","-83800"
"0x43f1843055e69163687fff260f7c172c916d4a086831ab6de9d4afa2b520b665","1731288239","500","0x5be6e9719a6ae19a049d751640d69c126cdff622","X28","TITANX","140300","141810"
"0x41534faf042840a224f06d65acaaf0b5be639590ddcefaaf294d11fb7b53e486","1731288407","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","196030","200330"
"0x48647b708c7863eb36126ba15160d68279e70770197600daa0fefc4db6534b0d","1731288479","3000","0xcbcdf9626bc03e24f779434178a73a0b4bad62ed","WBTC","WETH","252240","266100"
"0x48647b708c7863eb36126ba15160d68279e70770197600daa0fefc4db6534b0d","1731288479","3000","0xcbcdf9626bc03e24f779434178a73a0b4bad62ed","WBTC","WETH","252240","266100"
"0x55239c5154f3d931dbe1ce42a3349872e072e17afcc34bf18540d2e3f99a5f52","1731288371","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","196030","200330"
"0x58e66800303acfdcd2729321f9f12b33c485d9e6a66f68ec5747cf1d56384fb5","1731288371","500","0xb09c5dad762df413d5fc677f03400d3a3b9993a1","WILD","WETH","-92650","-90340"
"0x04d5ea94b2ea5650580c04fd92fca1010b818b87fa91f34ff7e7cd6cb4034ff6","1731288695","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","194570","196260"
"0x0b358f6c248555d86edb2e511c309181bcec6d8ad7e2e9ee7e0d0fd0572c96c7","1731288623","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-195200","-190000"
"0x3ba0410ab6901b05e16e8125e72ee629ea1f63784a77e0dd139b327c0a9c2cf6","1731288611","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-255600","-23000"
"0x024cde6175fe4353d189decae2a249cbc89c9a867113c0061b97a48172ca7b4e","1731289079","3000","0x127452f3f9cdc0389b0bf59ce6131aa3bd763598","WETH","SOL","-180960","-180060"
"0x1dc3eaa0990e2822bbb881d06712a1ef6fc6c4adf8dbbf28a227644cedaa1e20","1731289175","3000","0x11950d141ecb863f01007add7d1a342041227b58","PEPE","WETH","-194940","-191700"
"0x350c9edb7900b9478d9e739646af42ad430789f77d96dde979c0f92cac4ed625","1731289079","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-196400","-196200"
"0x387707b22b042e2d322418f758449e4360691412b92049782d7be83a6e633b89","1731289499","10000","0x65be3a91e189555be1524262b7a9a1e66296b2b0","COSMIC","WETH","-101000","-94000"
"0x387707b22b042e2d322418f758449e4360691412b92049782d7be83a6e633b89","1731289499","10000","0x65be3a91e189555be1524262b7a9a1e66296b2b0","COSMIC","WETH","-101000","-94000"
"0x525441bf98f8c3219708634c4bf7bae5b6d26ee8ecd0742ca4824de7064e104e","1731289343","3000","0x6916f79669f745aebd82433583c85665bfae6fbb","KAS","WETH","127200","135360"
"0x1cfec1f086e1d059f52163b881fbdde4dfdfb8115a3e0dd9cc1a324afb5627b7","1731289763","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x1cfec1f086e1d059f52163b881fbdde4dfdfb8115a3e0dd9cc1a324afb5627b7","1731289763","10000","0x1e90b67149e688dfb95fd73acacd8adefd16d88d","INF","TITANX","-887200","887200"
"0x234e960df5718b9c9c873f52e071d0342dc84b50d90b9792249552fad213e465","1731289691","10000","0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b","WETH","TITANX","213400","217400"
"0x104dfbf984dc9aed10841b7bed0d2abfcc914b6368ab7a166e43f0bf3c1226b2","1731289955","10000","0xba2a013b29631d3277bbbce80c970d06c1bda0c3","RIO","WETH","-156000","-41000"
"0x13a1df60df872799e228fb5cccce64c16fc176563e195567ce1624155ded1363","1731289955","10000","0x763c4978b8536d5eb18fb846b91a2d3ae3e31b0c","MORPH","DRAGONX","-27800","-18000"
"0x2f4ea7de481b5a11282bd4a183498bb88fd7b6c3e33cdbc21e30384289b67ba3","1731290051","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x3db4ea625e563a03d9eb21886261e1c1be5fb40765057435095ab844c1af2502","1731289811","3000","0x15aa01580ae866f9ff4dbe45e06e307941d90c7b","WETH","cbBTC","-264720","-262680"
"0x146ba26d070dd6fc6e0ec1e6e07cb65fa13220ef18fc2ed330b3984d8fc9adfe","1731290195","10000","0x65be3a91e189555be1524262b7a9a1e66296b2b0","COSMIC","WETH","-113000","-97000"
"0x03b2e13bb0990d9c25bcc1541fce8a299d59dc4a9984fc20a7c0f6f00fc0ebb9","1731290615","10000","0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b","WETH","TITANX","-887200","887200"
"0x0855946c3ea302f255af6413dbe7f6a673741c56716bb9f54df01cc73c636852","1731290471","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","195610","195620"
"0x336c2a4d8ccf20b8e770fad0c19c67fa8fa7353657cb7d42923ab269b08454da","1731290495","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","133200","141800"
"0x13aef82a59307974b6d11519c1a6ec4eafc2debb2c9180d4d40cc159183eee89","1731290927","10000","0x4e57f830b0b4a82321071ead6ffd1df1575a16e2","WETH","AMP","133000","136600"
"0x2808723565bc4a5e2916c6cc462042ec099c5c215154118e50fd65e9b54737ab","1731290855","3000","0x57af956d3e2cca3b86f3d8c6772c03ddca3eaacb","PENDLE","WETH","-63660","-63600"
"0x30299507b25302a22975b294611cfb622e641f080c6568861de38adeca3308e6","1731290747","10000","0x3b685307c8611afb2a9e83ebc8743dc20480716e","FTM","WETH","-83200","-83000"
"0x4514b71b5c6fd8bf78e36bbbb1767d04133b7991d48aa5755c44e3c1c3dca7cb","1731290867","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","134800","135000"
"0x4d01c42d3c5d4daf97844e2efcb36a3bdc53178d2b3bd504d1bd5cf76dc62300","1731290903","10000","0x7b3ed3a3444144ff526554d5f4aa463d1759f51a","WETH","AXGT","96600","96800"
"0x212026d7c299388712692a5a6d3c1713fbb1ba03a66c3a30433c512301929ea3","1731291059","100","0xe0554a476a092703abdb3ef35c80e0d76d32939f","USDC","WETH","194714","196946"
"0x31f0672c983054f3b04d3d3b8dc40185dd5a68ac3937b668ed8293435e039539","1731291023","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","192200","195610"
"0x3c70a3762a609287b831df7c0391378ae197bb520d7a7226e0ccd66ac9fd57c8","1731291491","100","0xf7bfbc6398e735772ffc23105bc69e1303ca7758","EXTO","USDT","-288365","-161190"
"0x03421f22be116bf220513587b2e61c925aef3b58673b45f995fb8c13b017453f","1731291659","10000","0xfab26cfa923360ffc8ffc40827faee5500988e9c","CNG","WETH","-124800","-124600"
"0x03421f22be116bf220513587b2e61c925aef3b58673b45f995fb8c13b017453f","1731291659","10000","0xfab26cfa923360ffc8ffc40827faee5500988e9c","CNG","WETH","-129800","-108000"
"0x10648843bb976133ca049347829ba9169bd86a6f38cb23f56b492fc2b150d1fc","1731291767","3000","0x4628a0a564debfc8798eb55db5c91f2200486c24","RNDR","WETH","-65520","-61740"
"0x10648843bb976133ca049347829ba9169bd86a6f38cb23f56b492fc2b150d1fc","1731291767","3000","0x4628a0a564debfc8798eb55db5c91f2200486c24","RNDR","WETH","-65520","-61740"
"0x37db8d9b16e8b880f1fff5225fd6cad4232d7fda86f768c80ad90241480a3e5e","1731291863","10000","0x203cb9b58a5ad9e3c5eda27277ef906bdff0395c","TARA","USDT","-887200","-306200"
"0x06ee747be2f1c384db8dea1f05cc7e046bd05c20d14f930d24659bdf1044579b","1731292175","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-197800","-197400"
"0x082c8c3c1e8d8cf509972f7c8c55dd88ce0c30b32ffccabc5a5a7bbc91f608f3","1731292007","3000","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","WBTC","USDC","66120","67260"
"0x20391aad2df45cdb9e62fa2087d3d573d7a00876614e9dd68cfc6a5298879732","1731292031","500","0xe744f5e2edfdcb9fdb43b288ecb8b21c8487e888","WETH","DOGEGF","308290","308380"
"0x254532aea57df33e0218bf2e3d63fd467dfa73fe25fd7a13f3c9162c059a926c","1731292319","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-197400","-197200"
"0x11f3e73cace0bc837b9862be509a23d4ff30875a8e8f9fabcf16f1d585d551b8","1731292583","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-199000","-198200"
"0x1a7550f40a6a505f46bf752c7b490631a7c2bb5a191d5231851f234f0d96cd08","1731292655","3000","0x11950d141ecb863f01007add7d1a342041227b58","PEPE","WETH","-194880","-192660"
"0x1ae6517aec543b1f6113b1cc6f71aabbca8e95a10efd9bb04051c8915f13dd38","1731292619","3000","0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae","wTAO","WETH","190740","195000"
"0x02707c3c2e79f913c88a24614c2fa819cae970e3a88c13fa0854a2d20a562b7e","1731292979","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","193380","195610"
"0x0f2d0c8e6f2e54e6394d28ec5b349f1ed0bf4732d43183d21fa34efe9b18f670","1731292967","10000","0xe05e653453f733786f2dabae0ffa1e96cfcc4b25","HEX","USDC","-108000","-92000"
"0x2d1021fc99c4b145315f944cdcc56ec0459e2b4d753b9c1676fc216c059f2a4a","1731293267","500","0x11b815efb8f581194ae79006d24e0d814b7697f6","WETH","USDT","-196200","-193890"
"0x30617ec70df13e5ceff2a4fccdcb14033fb0f3b0cafe37e54fd8e17d71fac617","1731293387","10000","0x2a9d2ba41aba912316d16742f259412b681898db","XEN","WETH","-243800","-242000"
"0x321be6c3857543f34a6f06eb34cbb9da7db79117caa1dd7a8d8a8020b3ce1d24","1731293267","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","193890","196250"
"0x51886ab2c8bab1c1adc5488bc14affed8059054899d2c205a98847e74231541b","1731293699","500","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","WBTC","WETH","258600","260230"
"0x626d92d6e6d2f13560bbd75c7a3249b941b011fd967c1c9be251383578531839","1731293567","3000","0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8","DAI","WETH","-79380","-77940"
"0x07397d51b6e27f57a7be7ff15a7f303b6b27d563c183d7a393bd9f1534f2a561","1731293999","3000","0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8","USDC","WETH","196860","199320"
"0x36d3a5e67757754875d7e6439e50cd9b28db56ce5de428bc0883412dc995c324","1731293999","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x0ea45b394b9e0611c6de63bae70e9230c750788067dfc9c07112adc697c1ffd3","1731294119","10000","0xe0397c1c28e587b55ad18c126cdcc5cdeeaffe41","WETH","SHX","-120600","-120400"
"0x1339233e0d1250a089e42ca58b941ac2c424469436fd097849359ef2aed47a93","1731294203","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-198200","-198000"
"0x24f406048e0a4774ba06277f35f2d7a2770479807cb803a3006abec0a84d2f0f","1731294155","3000","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","WBTC","USDC","65400","66840"
"0x5299026d3071a791d9741856f8b6791703fdabc2a929cef6422b3ba8d58c3b65","1731294299","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-255600","-23000"
"0x09d4e69b0e539ae5512145e7eba742c052aac0600508a5bfc58334023653a82f","1731294599","10000","0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434","Mog","WETH","-210400","-209200"
"0x150e001ece88ed1ec4763af77dbca02f76028fdfe94991d092ba18ae271d4d07","1731294431","3000","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","WETH","USDT","-198540","-193860"
"0x149f4d62d732cfb94626fda13ceedea4bf74c6ae654835750f5e0d5f2927695e","1731294635","10000","0x381fe4eb128db1621647ca00965da3f9e09f4fac","ELON","WETH","-233600","-233400"
"0x1ecea469ce4039fa391d1ae803e0b2e9337101e93cf651aa2485299a0eece5ef","1731294815","500","0x0357bd46f9c723f8c39a3c04702f62c8615d02e6","TRUMP47","WETH","-145150","-69080"
"0x44571a5f7bff37e0db55a99a7029c409bd06eb69d1dce5d0ab6b2486079d85f6","1731294791","10000","0x4765aa201b3c457742e93a329a9719e1d129acd4","SWELL","WETH","-114000","-106800"
"0x08e792ce97a5187038a15b108e76b98f29bcdb209c9d12fbfec09316b56c4f29","1731294935","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","128400","135000"
"0x0134795907c7cfdafba48e486dc2b11958e32a2b7fd975781a33b363e999a9d4","1731295847","10000","0x60b0dad2d7d65b7d6efc0b746687020ccef0a233","DOGE","WETH","-101800","-95600"
"0x002410fe4956e4979402cecbee256d86f36395c1e3860dc75a1c1b020dfd0ea5","1731296399","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","196250","198480"
"0x0eaccb694e585a604500314bab37de3cacc8daae9362e5360daabda939ee42af","1731296315","500","0x11b815efb8f581194ae79006d24e0d814b7697f6","WETH","USDT","-198480","-196200"
"0x384138dacdc7d5fcde0ea1968b5ade299c8f822438a4486c0e7d76d2b723709e","1731296147","10000","0xbd35130bd84a3f016d1b6af257e0e0544887a42a","BEARDY","WETH","-887200","887200"
"0x42420fc37283161bf1861d40381694e4bf4e1eb06c0a02f97a8322b07a02b173","1731296195","10000","0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f","DRAGONX","VYPER","-887200","887200"
"0x42420fc37283161bf1861d40381694e4bf4e1eb06c0a02f97a8322b07a02b173","1731296195","10000","0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54","DRAGONX","HYDRA","-887200","887200"
"0x42420fc37283161bf1861d40381694e4bf4e1eb06c0a02f97a8322b07a02b173","1731296195","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x42420fc37283161bf1861d40381694e4bf4e1eb06c0a02f97a8322b07a02b173","1731296195","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x6461c88585ad0db4871bbff2b54d37ad8c3d94e4b008da43d05f47db9ba18169","1731296303","3000","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","WETH","USDT","-198480","-196200"
"0x04669cc6eb759409365841ca8be8b4411da885ecd57afbc8f0067351edce9ead","1731296423","10000","0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3","MAO","WETH","-198000","-197600"
"0x0f879ac1e33395af550bb7ae4e1f31b7928d60338a95c9e3dbccc0b95732e269","1731296507","500","0x8053fb36b246205a2c6642f6a561662485e1ba9b","VT","WETH","-59440","-59430"
"0x10a27da45daf0c374ead1aad3c8a2b8e6784d399ee6b4bdd13d154ef32fa88ce","1731296687","10000","0x05391bd57d8c6fb30d9c39f6618f2207893922dc","WETH","GME","-35000","-34800"
